,timestamp,tvl usd value,date
356,1688925600,27463462.56212450363337662915845098,2023-07-09 21:00:00
357,1688922000,27580527.68084913064357153810736067,2023-07-09 20:00:00
358,1688918400,27742710.48707623646241982508730283,2023-07-09 19:00:00
359,1688914800,27659002.96434942907138333596450189,2023-07-09 18:00:00
360,1688911200,27509276.11675693374161543437758363,2023-07-09 17:00:00
361,1688907600,27539898.70870364593752217115405608,2023-07-09 16:00:00
362,1688904000,27189845.66439404980865993795796592,2023-07-09 15:00:00
363,1688900400,27410328.27612103807357400962259346,2023-07-09 14:00:00
364,1688896800,27406275.56238501158341468665812185,2023-07-09 13:00:00
365,1688893200,27381010.71660237567515147003373871,2023-07-09 12:00:00
366,1688889600,27313260.32852272841814276527761772,2023-07-09 11:00:00
367,1688886000,27377610.06166386213120439769085679,2023-07-09 10:00:00
368,1688882400,27382654.57532374934015546595877684,2023-07-09 09:00:00
369,1688878800,27405923.65009830330401540956607049,2023-07-09 08:00:00
370,1688875200,27370416.78068962872589845065162934,2023-07-09 07:00:00
371,1688871600,27492813.65828638698261150649804919,2023-07-09 06:00:00
372,1688868000,27508113.48121275916391891852853303,2023-07-09 05:00:00
373,1688864400,27507477.30329621730732384929267951,2023-07-09 04:00:00
374,1688860800,27529212.51329850899467235032049286,2023-07-09 03:00:00
375,1688857200,27373794.67400838180601724126736926,2023-07-09 02:00:00
376,1688853600,27501883.94796293260980612584176799,2023-07-09 01:00:00
377,1688850000,27639121.67019227620733025925934142,2023-07-09 00:00:00
378,1688846400,27930695.06478052354454522179049322,2023-07-08 23:00:00
379,1688842800,27954672.02275366587227301898799077,2023-07-08 22:00:00
380,1688839200,27675860.07435224895393600937576525,2023-07-08 21:00:00
381,1688835600,27583138.78469587126163697500926237,2023-07-08 20:00:00
382,1688832000,27539258.27545293546223416334041448,2023-07-08 19:00:00
383,1688828400,27658177.02511847894501693463090085,2023-07-08 18:00:00
384,1688824800,27668500.10955276923467760689787431,2023-07-08 17:00:00
385,1688821200,27686349.94092022412461470989144522,2023-07-08 16:00:00
386,1688817600,27787817.1665111348153024937076354,2023-07-08 15:00:00
387,1688814000,27771717.44907240365278349895870031,2023-07-08 14:00:00
388,1688810400,27600808.20309506955765184760480261,2023-07-08 13:00:00
389,1688806800,27584078.73977746955864686731091475,2023-07-08 12:00:00
390,1688803200,27563255.33200449783697986469552841,2023-07-08 11:00:00
391,1688799600,27600678.84686986192641846657469928,2023-07-08 10:00:00
392,1688796000,27725222.67187716664221526023739501,2023-07-08 09:00:00
393,1688792400,27632930.13718687911267433527839963,2023-07-08 08:00:00
394,1688788800,27697498.43039092372945056031371396,2023-07-08 07:00:00
395,1688785200,27569986.79592974967086355889290035,2023-07-08 06:00:00
