,timestamp,tvl usd value,date
312,1689685200,7253766.662070997198932676141582125,2023-07-18 16:00:00
313,1689681600,7240849.845504206341496571294351161,2023-07-18 15:00:00
314,1689678000,7179372.572153209087436229564503367,2023-07-18 14:00:00
315,1689674400,7164312.559473290724836212159542058,2023-07-18 13:00:00
316,1689670800,7119647.646801846934865417296931008,2023-07-18 12:00:00
317,1689667200,7097927.967257006762922025963200848,2023-07-18 11:00:00
318,1689663600,7096716.45784954563480119226551629,2023-07-18 10:00:00
319,1689660000,7101089.750718129011163991828728361,2023-07-18 09:00:00
320,1689656400,7136547.513679541044083043701911009,2023-07-18 08:00:00
321,1689652800,7175425.12580784565804439455042383,2023-07-18 07:00:00
322,1689649200,7181370.067505652191544809684682993,2023-07-18 06:00:00
323,1689645600,7048635.766377980469161338641305931,2023-07-18 05:00:00
324,1689642000,7055329.819079528677544244845553656,2023-07-18 04:00:00
325,1689638400,7080171.217018190770699405538760587,2023-07-18 03:00:00
326,1689634800,7085117.287189619391554742885056628,2023-07-18 02:00:00
327,1689631200,7077023.410241120895237447005385339,2023-07-18 01:00:00
328,1689627600,7010988.568147260854748732414998524,2023-07-18 00:00:00
329,1689624000,6974860.265523065593012405449280955,2023-07-17 23:00:00
330,1689620400,6950841.263131699293618742380106936,2023-07-17 22:00:00
331,1689616800,6989154.167551269300695253519085042,2023-07-17 21:00:00
332,1689613200,6944804.555414559622300744097809483,2023-07-17 20:00:00
333,1689609600,6934727.285430064354970754859475896,2023-07-17 19:00:00
334,1689606000,6932316.714408990596889293564370063,2023-07-17 18:00:00
335,1689602400,6948648.837629792558544655945125945,2023-07-17 17:00:00
336,1689598800,6974606.906182927719529962358426585,2023-07-17 16:00:00
337,1689595200,6995126.428142460663438082432473743,2023-07-17 15:00:00
338,1689591600,7093164.064332594905475725254603848,2023-07-17 14:00:00
339,1689588000,7044799.132873365196843372761778587,2023-07-17 13:00:00
340,1689584400,7157428.622948342493753095840837768,2023-07-17 12:00:00
341,1689580800,7264620.191313145123332921026775116,2023-07-17 11:00:00
342,1689577200,7324438.368843780836750715182394456,2023-07-17 10:00:00
343,1689573600,7350865.121384737064095343688900232,2023-07-17 09:00:00
344,1689570000,7368726.484047734315294193733108191,2023-07-17 08:00:00
345,1689566400,7348904.720233188165411258939066323,2023-07-17 07:00:00
346,1689562800,7313590.009813125572485225012406798,2023-07-17 06:00:00
347,1689559200,7270313.069753953979827318071501448,2023-07-17 05:00:00
348,1689555600,7209977.77915223362877618647899755,2023-07-17 04:00:00
349,1689552000,7232905.356598893731588722145247917,2023-07-17 03:00:00
350,1689548400,7268127.219044933570920434615591499,2023-07-17 02:00:00
351,1689544800,7379161.013906547545394780280787403,2023-07-17 01:00:00
352,1689541200,7349222.486858568355773816120773285,2023-07-17 00:00:00
353,1689537600,7341609.424146351170057743201005807,2023-07-16 23:00:00
354,1689534000,7713274.635740698960809889353130803,2023-07-16 22:00:00
355,1689530400,7740661.658115161081557191800773781,2023-07-16 21:00:00
356,1689526800,7714649.434599917429963697120271432,2023-07-16 20:00:00
357,1689523200,7701035.987433460509616179383130212,2023-07-16 19:00:00
358,1689519600,7711857.170457001720367541347710689,2023-07-16 18:00:00
359,1689516000,7752930.232592888599628857633885875,2023-07-16 17:00:00
360,1689512400,7696821.779670512304415299600156193,2023-07-16 16:00:00
361,1689508800,7740693.530891686903583781303406124,2023-07-16 15:00:00
362,1689505200,7717097.628279483437709879222924639,2023-07-16 14:00:00
363,1689501600,7659145.201411885466456036029511431,2023-07-16 13:00:00
364,1689498000,7757393.930710672776187561529811603,2023-07-16 12:00:00
365,1689494400,7764358.549812233253300159460799363,2023-07-16 11:00:00
366,1689490800,7776263.263090778417185771409807123,2023-07-16 10:00:00
367,1689487200,7771784.105729088406994426365078506,2023-07-16 09:00:00
368,1689483600,7816771.01156938307603355929615368,2023-07-16 08:00:00
369,1689480000,7877051.069688627365099127929284273,2023-07-16 07:00:00
370,1689476400,7807641.861637954851821557240322395,2023-07-16 06:00:00
371,1689472800,7830252.205302310502978786821107322,2023-07-16 05:00:00
372,1689469200,7928430.342724491299826463012749475,2023-07-16 04:00:00
373,1689465600,7813420.919504154794253322382821796,2023-07-16 03:00:00
374,1689462000,7779316.393992505559921973766285225,2023-07-16 02:00:00
375,1689458400,7737414.65089045618217001440704678,2023-07-16 01:00:00
376,1689454800,7737820.867696570452966349488157375,2023-07-16 00:00:00
377,1689451200,7799988.519087075741565172856566153,2023-07-15 23:00:00
378,1689447600,7838305.682713901210055045679317679,2023-07-15 22:00:00
379,1689444000,7854859.892140902209673246001186823,2023-07-15 21:00:00
380,1689440400,7814290.548093119895549138278496866,2023-07-15 20:00:00
381,1689436800,7845184.261509052854087783778877321,2023-07-15 19:00:00
382,1689433200,7863979.997356057296273644279084262,2023-07-15 18:00:00
383,1689429600,7854012.056997680980875764873652915,2023-07-15 17:00:00
384,1689426000,7856612.446362308672978190483290119,2023-07-15 16:00:00
385,1689422400,7854014.731360866990398773181262336,2023-07-15 15:00:00
386,1689418800,7878798.663704787822437706956661275,2023-07-15 14:00:00
387,1689415200,7889513.015696563372529905035872327,2023-07-15 13:00:00
388,1689411600,7844283.109413222044592058455998087,2023-07-15 12:00:00
