['N', 'date', 'time', 'timestamp', '1000', '50 000', '200 000', '300 000', '400 000', '500 000']
[117, '2023-07-23', '06:11:54', '1690092714.675303', 1.325047601854908, 0.09166617143590372, -0.14601350427756188, -0.3601156074128369, -0.6772261465985423, -0.8595256845976706]
[118, '2023-07-23', '06:56:33', '1690095393.816247', 1.3272336036213601, -0.07315794048793123, -0.31122972905096447, -0.5256850478556032, -0.36554970452350233, -0.7030546190767382]
[119, '2023-07-23', '07:14:46', '1690096486.703898', 1.3325333358567004, -0.1070015219644489, -0.4633059328499911, -0.581241623578876, -0.7663160335520871, -1.1051686277228043]
[120, '2023-07-23', '08:17:41', '1690100261.295082', 1.3330706097992313, -0.208633193680825, -0.4049845837810011, -0.7869277781310728, -0.7270083017323969, -0.9652714045880231]
[121, '2023-07-23', '09:01:04', '1690102864.927342', 1.3291892439489026, 0.08313407200409983, -0.11264562176235415, -0.4934767510346916, -0.43373173606946125, -0.7974450268079067]
[122, '2023-07-23', '09:20:38', '1690104038.034538', 1.3308009728528905, -0.07905866076653467, -0.3749845155950595, -0.49704647029555815, -0.7080401116588746, -0.9196685223239882]
[123, '2023-07-23', '10:03:20', '1690106600.191328', 1.3306144179243318, -0.06502933405312206, -0.3609137052730347, -0.4829585490307977, -0.6939226127904874, -0.8683977355194514]
[124, '2023-07-23', '10:23:20', '1690107800.527474', 1.3297779181350635, 0.006836166368813679, -0.26287303403890405, -0.42009343925060705, -0.6982014271933679, -0.804986132343501]
[125, '2023-07-23', '11:05:49', '1690110349.030843', 1.3307154428230648, -0.06366136441950232, -0.3335607161529026, -0.4908919654456554, -0.7691960260566901, -0.8925090428462141]
[126, '2023-07-23', '11:26:11', '1690111571.662858', 1.329871090683349, -0.1392891163510086, -0.5130540674042408, -0.5569396075913602, -0.6745540983948359, -0.8284917457215357]
[127, '2023-07-23', '12:08:23', '1690114103.365835', 1.3282114719943787, -0.014319834078477811, -0.38761834345744717, -0.4314491164846572, -0.5489168297482792, -0.720152035405178]
[128, '2023-07-23', '12:28:56', '1690115336.632151', 1.3298027417434648, -0.0313257269382774, -0.3038448398347384, -0.2282873224970956, -0.6809505593797098, -0.8408202681653165]
[129, '2023-07-23', '13:11:10', '1690117870.295301', 1.335094931337955, -0.42941840979821677, -0.7030220616028231, -0.6271638495121294, -1.0816285412999207, -0.9794396549474698]
[130, '2023-07-23', '13:31:33', '1690119093.035044', 1.3358178160712275, -0.2708261557146585, -0.4886912971211643, -0.6875030193779281, -0.725614669946566, -1.0341147897169805]
[131, '2023-07-23', '14:14:04', '1690121644.043352', 1.3338049840617159, -0.11973644417000173, -0.33727330283832657, -0.535785452358752, -0.5738396756725024, -0.7598500659358933]
[132, '2023-07-23', '14:34:06', '1690122846.260833', 1.3348697093845023, -0.17693080730380473, -0.44619423778613054, -0.7348456061451003, -0.7047222432507709, -0.8402827867363953]
[133, '2023-07-23', '15:17:08', '1690125428.191354', 1.3326959246409134, -0.013796471182786263, -0.28262141637095795, -0.5708027269135414, -0.5407284187743073, -0.7616590197243625]
[134, '2023-07-23', '15:36:48', '1690126608.024619', 1.3330192834010006, -0.008297414617686627, -0.28679224242409873, -0.6532886445420871, -0.6962907454116873, -0.7861073312427749]
[135, '2023-07-23', '16:20:15', '1690129215.36745', 1.331242527103052, 0.12500176153916698, -0.1531218657561908, -0.5191297717220635, -0.5620745559012761, -0.9985140720856265]
[136, '2023-07-23', '16:39:22', '1690130362.181821', 1.3226487046600284, -0.42785675999128614, -0.48264909658929867, -0.6734603110735122, -0.6626790810682337, -0.3465192031765554]
[137, '2023-07-23', '17:23:29', '1690133009.823356', 1.3204752265374877, -0.26282597835408694, -0.31752827596861266, -0.5080259347832339, -0.49726242132466325, -0.6850965318596423]
[138, '2023-07-23', '18:26:56', '1690136816.458762', 1.3121403661256767, -0.17212418105241056, -0.4283183018295631, -0.5050011567372366, 0.08269927944444078, -0.04957061794810613]
[139, '2023-07-23', '18:44:32', '1690137872.54919', 1.3114779529800722, -0.6410795843523118, -0.7068207018634496, -0.4542628091610652, -0.8781279980696155, -0.7788909508568054]
[140, '2023-07-23', '19:30:10', '1690140610.518417', 1.3076264346912791, -0.34551917653742237, -0.4110672270466722, -0.4595689067042059, -0.5818714319253502, -0.23915822451701274]
[141, '2023-07-23', '19:46:48', '1690141608.745733', 1.316300625115493, -0.3205131479768113, -0.38002915924217007, -1.1259713344257847, -0.4607910853656705, -0.904098549471243]
[142, '2023-07-23', '20:33:29', '1690144409.972151', 1.3154665655721602, -0.2569461483214326, -0.3164244479149687, -0.5057841612937182, -0.39713520012429626, -0.8034371611825435]
[143, '2023-07-23', '20:49:25', '1690145365.772796', 1.3154716667260569, -0.036196599782755357, -0.45358345424924096, -0.5061739055000345, -0.7022410602493352, -0.8038280596361744]
[144, '2023-07-23', '21:36:37', '1690148197.558609', 1.3228176945681422, -0.5948317296957271, -1.0145494100791552, -0.5385986879768012, -1.2645956021985967, -0.4299952744460285]
[145, '2023-07-24', '03:04:56', '1690167896.759292', 1.339631090173138, -0.14437436039006002, -0.4404546165769858, -0.6991051661282341, -0.6585311284044479, -0.9262214375244753]
[146, '2023-07-24', '03:53:33', '1690170813.962475', 1.343389877424825, -0.4253632090628514, -0.7222742183582653, -0.49035938628649944, -0.9409626174572026, 0.005270381646411693]
[147, '2023-07-24', '04:07:46', '1690171666.922602', 1.3541615097261075, -0.4510451662392967, -0.6217910590242184, -1.2961159423860522, -0.726773526518329, -0.7965120923884541]
[148, '2023-07-24', '04:56:07', '1690174567.307724', 1.3518444956045776, -0.2791701805001878, -0.4496239215425817, -0.6425484428485788, -0.5544267606408511, -0.9659348236657195]
[149, '2023-07-24', '05:10:40', '1690175440.127306', 1.350874204515863, -0.3746197828959481, -0.7751428678462275, -0.5703119036481326, -0.7613460344640686, -0.8934661727656277]
[150, '2023-07-24', '05:58:40', '1690178320.671337', 1.3461426404109431, -0.0230482254392399, -0.4221684405696635, -0.5559641313507768, -0.4084199318955939, -0.8516008595402837]
[151, '2023-07-24', '06:13:46', '1690179226.055314', 1.346631543930127, -0.0057702704139046546, -0.3461130743854568, -0.5924849005938881, -0.669212309951476, -0.8882290006416866]
[152, '2023-07-24', '07:01:12', '1690182072.207174', 1.3480323804389283, -0.10980149908742476, -0.45049834543046074, -0.6435922522138355, -0.7739336857069077, -0.9645013395726352]
[153, '2023-07-24', '07:16:55', '1690183015.444019', 1.3466081165838875, -0.7009303446134822, -0.9278565277511177, -0.5372572466410332, -0.9630709691558934, -0.8578272774456224]
[154, '2023-07-24', '08:03:42', '1690185822.139698', 1.3415695374703338, -0.32413950390700563, -0.5502166014698702, -0.6037004656556917, -0.5852992816393083, -0.7725487373537163]
[155, '2023-07-24', '08:20:12', '1690186812.559278', 1.343184256706596, -0.05929718607723089, -0.24037959403861464, -0.7247875400442041, -0.7264792894421248, -0.8938390382949422]
